,U,R
165,0.04774891774682033,-0.028399201375592265
166,0.037729869670168004,0.0006472777369357363
167,0.02070503741884444,0.0006472777369357363
168,0.01600237112649372,0.057949180447116166
169,0.10268343513997036,-0.028399201375592265
170,0.06765739334387211,-0.028399201375592265
171,-0.008221329122778398,0.11240805860611758
172,0.024625171374517807,0.11240805860611758
173,0.06877879075046023,0.11240805860611758
174,0.03889693166224306,-0.01398449078539743
175,0.008169024312641326,0.020203000056878806
176,0.05219337031690585,0.013235392951100655
177,0.04145660043347654,0.16881859193257054
178,0.031130269820185297,0.16881859193257054
179,0.03263413733918252,0.013235392951100655
180,0.006250729931680188,0.02734337913082341
181,0.013063714676282534,-0.002261483107839579
182,0.015383305668981606,0.011548437177289372
183,0.012175424496894904,0.0408520440943585
184,-0.0018364405929103267,0.009628656976489958
185,0.005744278908726419,0.008885464403164955
186,0.02317005605753608,0.008885464403164955
187,0.06598969545123401,0.009787566321919683
188,0.006456978371133015,0.009787566321919683
189,0.020831211981129805,0.009787566321919683
190,0.011510575538430934,0.1393004202081487
191,0.04980090808454296,0.008951673568507679
192,0.009419932194447367,0.1393004202081487
193,-0.0019829699447602156,0.08821191784519666
194,0.006723342523608289,0.00026871512172377265
195,0.021729252888547768,0.003016908848112232
196,0.023515524759912476,0.04971592406070002
197,0.05985957355611493,0.00026871512172377265
198,0.027091788158640218,0.04971592406070002
199,0.02619513659971129,0.07583595340554561
200,0.01800117210378971,0.0209394580248512
201,0.010638526740279097,0.07583595340554561
202,0.013403320055431212,0.12595866290853397
203,0.011044814956780002,0.0033778112109893454
204,0.06880032214701848,0.0678696065818648
205,0.016635306676729633,0.0678696065818648
206,0.031666763016694244,0.0678696065818648
207,0.008640869985298227,0.0209394580248512
208,0.07409447455722229,0.0678696065818648
209,0.03723151286223825,-0.010218594089017596
210,0.0807651663131298,0.0033778112109893454
211,0.05386916294638888,0.0033778112109893454
212,0.07335154043283498,0.0209394580248512
213,0.04236730769020869,0.0209394580248512
214,0.06633920227714385,0.0678696065818648
215,0.004959355636347418,0.07771032204695127
216,0.005198087636057891,0.08338786886671723
217,0.02296749084252847,0.039400928206359764
218,0.016002649346960607,0.0037489203697387286
219,0.09683030219901712,0.06328931608370536
220,-0.06418647431472913,0.08338786886671723
221,0.09123942379265393,0.07771032204695127
222,0.13841883116688702,0.0037489203697387286
223,0.011479451547169894,0.03330856470461274
224,0.11951008867482116,0.03330856470461274
225,0.008059119800668202,0.008581741951722566
226,-0.01051225319171234,0.19165236398099572
227,-0.0050877262387512,0.013364829317713545
228,0.01442003974325623,0.00624326340759096
229,0.036988362009368614,0.00624326340759096
230,0.05356056389165831,0.00624326340759096
231,0.004570718319393041,0.020587093642533638
232,0.0037350394945834253,0.14861114250427754
233,0.007250472878302161,0.03178095655791435
234,0.005335328438532683,-0.006969424736036567
235,0.032167160636512815,-0.006969424736036567
236,0.01646263904815848,-0.01758956112084009
237,0.1457073451891775,0.14861114250427754
238,0.11981937321747249,-0.006969424736036567
239,0.009739194699067366,0.010441104923883282
240,0.0574276840635648,0.010441104923883282
241,0.021551079518936533,0.02665190886135782
242,0.12785464041695427,0.03893923395925658
243,0.005950837118639862,0.003269500001169101
244,0.009474339679724775,0.0018377541842740097
245,0.09100473970275447,0.003269500001169101
246,0.12069664031428351,0.0018377541842740097
247,0.006768857009419205,0.04678191416216815
248,-0.002281879968268008,0.05501333350900939
249,0.0022252327004782524,0.04678191416216815
250,0.009537021961931513,0.030276758705848672
251,0.02586795392742125,0.05501333350900939
252,-5.330347006715641e-05,0.12408825943982438
253,-0.0018421060353075447,0.1394888714714746
254,0.012309711746384289,0.1394888714714746
255,0.011392988527833103,0.08380436511748335
256,0.07701572154906433,0.0038001112090093603
257,0.006835937082294241,0.03255266406210622
258,0.012595028332131664,0.013023675872045226
259,0.01888823150318919,0.03255266406210622
260,0.00018974695220386195,0.028179061839565533
261,0.0062714215061769885,0.15830030542399376
262,0.012241155678684112,0.028179061839565533
263,0.10739680760698767,0.028179061839565533
264,0.02330559364617457,0.0006101787079981769
265,0.008763084630715401,0.0006101787079981769
266,0.056969460840124886,0.03688758621785104
267,0.046679751500261935,0.0006101787079981769
268,0.012726389936505766,0.0006101787079981769
269,0.042570420438618806,0.0006101787079981769
270,0.0010259630112900986,0.0006101787079981769
271,0.10531538647145555,0.0006101787079981769
272,0.02731936101587007,0.0006101787079981769
273,0.004967067632981825,0.0006101787079981769
274,0.07056170680968787,0.0006101787079981769
275,0.026878345432910566,0.0006101787079981769
276,0.08972503293608103,0.0006101787079981769
277,0.01588053862950367,0.02515174971589118
278,-0.009550740090456644,0.02515174971589118
279,-0.012026115852539876,0.03688758621785104
280,0.06523511673306859,0.03688758621785104
281,0.007459332974074084,0.02515174971589118
282,0.02092584345265458,0.03688758621785104
283,0.09662113084346302,0.03688758621785104
284,0.02980575126417384,0.046619556293080455
285,0.02203157023499358,0.046619556293080455
286,0.05029805349227945,0.12546211125848605
287,0.011160228733380961,0.11414331622484586
288,0.05056867014890998,0.046619556293080455
289,0.14045343822656176,0.046619556293080455
290,0.048007141190051894,0.024627037781272065
291,-0.008830435061602637,-0.0233990468558658
292,0.13563257575568655,0.024627037781272065
293,0.013705817033885292,0.21602067826595528
294,-0.011897836098185843,0.11754979598755044
295,-0.007909689131400777,0.0020530303008278183
296,0.020013950557107196,-0.0233990468558658
297,0.0048113980035277,0.03293925341920445
298,0.12589647562389694,0.03293925341920445
299,-0.026144870689041255,0.029276874001060937
300,0.004881383280989859,0.11477797101252962
301,0.009322820527474018,-0.009494608626996914
302,0.02702461287888258,0.14140141025452468
303,0.07454638751850329,0.13132231593250754
304,0.012107095726268224,0.09195061495475154
305,0.012995884135070579,0.035323735408132384
306,0.020264154794340627,0.0610335923315265
307,0.023215917829734756,0.006402030402888559
308,0.01994642934020463,0.016239906769903834
309,0.004508553272509652,0.03369730767448542
310,0.05718712731664777,0.03369730767448542
311,0.046948272125339585,0.09445906738567145
312,0.005162929526074778,0.043885106234098914
313,0.05120647468265915,0.043885106234098914
314,0.006303091270523642,0.09445906738567145
315,0.03323681035839576,0.047827871755377394
316,-0.0007318752787845995,0.07171160190414427
317,-0.004099283099922246,0.047827871755377394
318,0.028111152993729682,0.043885106234098914
319,0.005453402917545813,0.043885106234098914
320,0.04237198585059021,0.047827871755377394
321,0.037468174960172185,0.09445906738567145
322,0.009704899484339835,0.09445906738567145
323,0.04738503670034444,0.047827871755377394
324,0.004699278415316477,0.1198255451935939
325,0.025468355975460044,0.1198255451935939
326,-0.007479411754554022,0.09445906738567145
327,0.00540546171403633,0.1198255451935939
328,-0.04300250712479037,0.1198255451935939
329,0.027458135617435486,0.1198255451935939
330,0.006022025567103406,0.058553156946505536
331,0.02978119848938421,0.011727075847372426
332,0.00010074661694692288,0.05332381938363551
333,0.013800084985058247,-0.018868134045669116
334,0.06481795402805512,0.054264424525510946
335,0.0038062669933905946,0.05826161815581776
336,0.011300670127761703,0.05316065162699801
337,0.001820626715931195,0.019272511952093452
338,0.026478934893409356,0.04731572018229291
339,0.02799227378101299,0.04029246089722116
340,0.05414427735798266,0.058956852413705185
341,0.04532932108332921,0.00551218042352819
342,0.009844685959378263,0.0038580163042907234
343,0.015562921247262662,0.09366776688418887
344,0.0009695665940113729,0.0006101787079981769
345,0.009194405566727126,0.05808536833327682
346,0.020887429868913454,0.0006101787079981769
347,0.013406196558506944,0.010127002342645963
348,0.014107779075020921,0.021426947280079767
349,0.016729935509942395,0.010193887276651825
350,0.013551320493355279,0.016518248429674753
351,0.017429915998470435,0.016004116897830656
352,0.014241578238638364,0.031004859539891627
353,0.007972695914576167,0.013296990516071139
354,0.010241854819167284,0.016004116897830656
355,0.012340792199442618,0.011336137861871931
356,0.012395924070383701,0.027128716146290865
357,0.011131936793365882,0.019155365987084894
358,0.011880504707065254,0.029943666045631923
359,0.019565427854125628,0.031004859539891627
360,0.014839785622560497,0.01633529020588509
361,0.05643017440486531,0.013107477436976489
362,0.013376418256301315,0.023396929301315317
363,0.014345347196690561,0.016004116897830656
364,0.013516610938918427,0.027988523102671747
365,0.00906058249814956,0.031004859539891627
366,0.014284450759912248,-0.01223949275586711
367,0.014280437825420322,0.021976547604852126
368,0.02690873500170765,0.016004116897830656
369,-0.02052822590395409,0.010193887276651825
370,0.013887635753904282,0.019657150366041987
371,0.014845032018805937,0.02057654795629882
372,0.004647513942216852,0.010127002342645963
373,0.014420976563395582,0.010127002342645963
374,0.02521242871748297,0.004146582097897755
375,0.029358547480751618,0.010127002342645963
376,0.001996116215649657,0.004146582097897755
377,0.016314687435480923,0.01284117675302443
378,0.013356631626670001,0.01633529020588509
379,0.011225178885271192,0.05193771020489524
380,0.0182293933177069,0.0212362490567386
381,0.0100064572345554,0.05076404047304295
382,0.012145596984017626,0.01847465637788004
383,0.025815475902191687,-0.01472035416495765
384,0.027119731726280127,0.01847465637788004
385,0.03024180801516374,0.01847465637788004
386,0.02669121905556482,0.02191204628492116
387,0.03531352979613789,0.038528524138470854
388,0.02706601025531563,-0.04243271591342479
389,0.04000559944579174,0.026213032579341933
390,0.014075948862508403,0.01847465637788004
391,-0.04259930948145496,0.038528524138470854
392,0.010446162692188676,-0.01472035416495765
393,0.025670938055640025,0.026213032579341933
394,0.02153038133058638,-0.04243271591342479
395,0.042669538121074546,0.038528524138470854
396,-0.04117718815962945,0.01847465637788004
397,0.00988671909133887,0.008547994336452924
398,0.006640060111329116,0.007770828491763582
399,0.007277651184122158,0.008547994336452924
400,0.0021774792965971734,0.00814879330921725
401,0.005126584262594158,0.00814879330921725
402,0.011870362082948338,0.001770837877401954
403,0.0036665880000742446,0.002910571022882502
404,0.008319307328155778,0.026167769892027404
405,0.007049775438458639,0.026167769892027404
406,-0.003068859942753077,0.001770837877401954
407,-0.001624414540353225,0.00814879330921725
408,0.01655684948058256,0.00814879330921725
409,0.005936844699725108,0.002407810993106718
410,-0.00038728198798976265,0.002407810993106718
411,-0.0027818492176825416,-0.0009954627472528177
412,0.003629070018637437,0.026167769892027404
413,0.003650273739976728,-0.044040961095802134
414,-0.02468609986727821,0.011205951216053722
415,0.016967938263585114,0.010432814649124822
416,0.008526134676791752,0.0009630667097856316
417,0.008599952323005922,0.0038846876778165784
418,0.008947448389026058,0.0038846876778165784
419,0.07556706417994341,0.0038846876778165784
420,0.03877734305086877,-0.002587021701845549
421,0.018310646197259306,0.04948694588998093
422,0.019552163742652118,0.017795113235265947
423,0.011276870594856048,0.03130832167619302
424,0.018891260079441197,0.005260132289728658
425,0.023234686133275617,0.04000546803612581
426,0.02227046424201562,0.029778812296674118
427,0.021724997110375788,-0.029472022627889505
428,0.008482911127437709,0.012659444785538376
429,0.03451134862339056,-0.01204074514673259
430,0.002659075188422233,-0.029472022627889505
431,-0.0005758166904321627,-0.011072402025781969
432,0.0012546360025171843,-0.01204074514673259
433,0.005072655338848042,-0.0006210415940051117
434,0.006952561434281801,-0.0022722340522904894
435,0.013065085826926337,0.019259323305300557
436,0.005157741031240004,-0.0022722340522904894
437,0.025128806038407725,0.001298754540533964
438,-0.01410299706758944,-0.0028388622958372967
439,-0.001668340078972319,0.027429622023397937
440,0.014340190139180642,0.022549836830315084
441,0.03290954945803781,-0.0028388622958372967
442,0.0370719840327971,0.12784123071177234
443,0.014809411053370414,0.018211960876497013
444,0.14673313525564424,-0.009143609109159456
445,0.19957271456751335,-0.0028388622958372967
446,-0.00016816119976392763,0.014695624894849546
447,0.0250096072218281,-0.038570650408408014
448,-0.03276627123047615,-0.009143609109159456
449,0.011311625773686385,-0.03585908324005316
450,-0.035244466104311645,0.02199799088638632
451,0.15234269820260093,0.1584961444141363
452,0.02615570810203738,0.009656809986218984
453,0.024706064657566862,-0.010264197700323718
454,-0.009689311067428985,-0.010264197700323718
455,0.018861220312612614,0.013248459381594357
456,0.017657207397633434,-0.017447744363083162
457,0.006879981199038987,0.030212304571532678
458,0.009166214829237296,-0.03258808008420444
459,-0.01642738752194206,-0.03258808008420444
460,0.02226427698180722,0.006958390474985587
461,0.01909502333018276,0.036197754905717416
462,0.031606350636517955,0.02867040946808752
463,0.026828788289985694,0.04893750999383828
464,0.03661095306659512,0.028955903941078054
465,0.02752375420814468,0.03721571858513362
466,0.026664942527944602,0.04659911826338836
467,0.03305211641255501,0.0294821867841375
468,0.032932022264288596,0.01573623035211258
469,0.030195825138975785,0.03003932308380286
470,0.030007270946395992,0.03198827995476894
471,0.03721714729209624,0.025392409964597906
472,0.03148515078194303,0.03376619093944655
473,0.03451827660740425,0.03924938382653598
474,0.019533370911715475,0.029350488923800655
475,0.025804145020244973,0.03924938382653598
476,0.02672597682089617,0.029350488923800655
477,0.023729607450957313,0.010759683296969413
478,0.02171547620182268,0.008832821013720071
479,0.0225375794581103,0.014762847041551952
480,0.04841104461656642,0.024163297997664812
481,0.027893919061982686,0.022761078857043593
482,0.02968935716498522,0.007549044390577575
483,0.032758444705452305,0.022761078857043593
484,0.031107441037907524,0.03924938382653598
485,0.0196218359746565,0.032946038130877264
486,0.029408999919904977,0.03198827995476894
487,0.04091585787049534,0.03198827995476894
488,0.03670918433567105,0.022761078857043593
489,0.036752173357128104,0.022761078857043593
490,0.03965081222363365,0.0008822634748333336
491,0.024217471675537006,0.014787517762394842
492,0.028567935334651517,0.031372718056634
493,0.025269558793096225,0.008475921371832618
494,0.04077901567986808,0.03248529485414964
495,0.006409773496240945,0.03248529485414964
496,0.03352016852322248,0.02779385351287167
497,0.03283656869403351,-0.00038255840580125877
498,0.019641213224422138,0.0054321591737879205
499,0.03616581709869138,0.008811214035303827
500,0.04141580878127926,0.030643468970449228
501,0.04051459845156191,0.023767236450144114
502,0.04044931465344703,0.038521747119416805
503,0.011181826772686088,0.018300102691929165
504,0.036609909692160936,0.032396872533866916
505,0.042207709701523766,0.03603884464026219
506,0.027071428521910912,0.02588325109673384
507,0.03796721598943098,0.034020442613894364
508,0.0376463350029036,0.014311465833946824
509,0.023837073408859988,0.02499295382433042
510,0.030169607394069597,0.0025681248554340064
511,0.025858438683150187,0.03945665340169713
512,0.026801163844845655,0.02867040946808752
513,0.02697502601802637,0.025367845573683656
514,0.019505191621219664,0.025367845573683656
515,0.01648589424721303,0.02867040946808752
516,0.010359524769965711,0.02876620465854196
517,0.025771159260480903,0.02867040946808752
518,0.036610793399444286,0.016620192882324636
519,0.031843703285938774,0.04190477164550577
520,0.012610197669128187,0.006044782290754114
521,0.03023597030154279,0.013952042425405597
522,0.023255934629321295,0.013156537139166757
523,0.03922950336270681,0.029895922883549808
524,0.03461123551394685,0.03198827995476894
525,0.025539412035058717,0.03464734056626684
526,0.021357653949895417,0.028955903941078054
527,0.050164278809313956,0.01782998625046417
528,0.04133310825111425,0.028955903941078054
529,0.03634369076072985,0.034062369311805396
530,0.067031395468367,0.028955903941078054
531,0.03470144355052185,0.01709290856839396
532,0.031040026360349415,0.014311465833946824
533,0.055888826310541484,0.027518434092049793
534,0.03429509295914657,0.01709290856839396
535,0.031734280735658316,0.052439129936588724
536,0.02837510481513572,0.024163297997664812
537,0.029874102342455133,0.04893750999383828
538,0.028780737190818195,0.007549044390577575
539,0.02727094352463222,0.04659911826338836
540,0.030864622622394755,0.01573623035211258
541,0.019857832905578743,-0.010104666063256884
542,0.02944414386042926,0.03924938382653598
543,0.03307572521845681,0.03003932308380286
544,0.031018297389933114,0.016048879322905885
545,0.006424176751827604,-0.010104666063256884
546,0.035745210047040454,0.03464734056626684
547,0.03529700226107935,0.036197754905717416
548,0.0020643721668953674,0.03924938382653598
549,0.01916704693794491,0.032946038130877264
550,0.030554302667454847,0.025392409964597906
551,0.025191440779203322,0.029350488923800655
552,0.015064657299780682,0.014762847041551952
553,0.044044285910620595,0.014762847041551952
554,0.02997978373411203,0.010759683296969413
555,-0.002871824244972565,0.02567778390935005
556,0.018170612338139214,0.008832821013720071
557,0.01690665238315836,0.014762847041551952
558,0.021400195870092675,0.026671690754449084
559,0.04538597842630021,0.014762847041551952
560,0.01648963557550287,0.0027380781005865718
561,0.05812429675968611,0.014762847041551952
562,0.05353150607601953,0.04317911369605554
563,0.0172292810168152,0.0027380781005865718
564,0.011839575715688055,0.014762847041551952
565,0.01625663961766244,0.021653720079422456
566,0.028386173102525336,0.04659911826338836
567,0.02888255300290643,0.025392409964597906
568,0.00510798460581352,0.01898784288433475
569,0.01511508810541562,-0.002280566538436668
570,0.015543010030150572,0.01898784288433475
571,0.010278498202598851,0.006640843735638446
572,0.07102873865291537,0.01898784288433475
573,0.02735375735163237,0.009035761505700068
574,0.01628900055628202,0.0038101929897252917
575,0.03276258259493925,0.00019619179507501805
576,0.01001671624492717,0.00019619179507501805
577,-0.0196207249318876,0.01714654352810774
578,0.012786265813340414,0.00019619179507501805
579,-0.028126745769130546,0.01898784288433475
580,0.004400290588527644,-0.002280566538436668
581,0.020634606283735035,0.012267092626267573
582,0.019406851766804012,0.020732223675932415
583,-0.015162038272568568,0.018357072363524574
584,-0.02009982060562021,0.018357072363524574
585,-0.013019651837319568,-0.009810999303834
586,0.0074479123056508945,0.010990205391032903
587,-0.006349266586086477,-0.009810999303834
588,0.032668719209723696,0.010990205391032903
589,0.006311310503993028,0.010990205391032903
590,0.006145590519861188,0.010990205391032903
591,-0.0867411890669132,-0.009810999303834
592,0.05084059312129119,0.010990205391032903
593,0.00883227744261661,0.005183938808858035
594,0.011602617906240065,-0.024733742738878517
595,-0.0026332147400558448,-0.02249293499068372
596,0.012236205040821901,-0.02249293499068372
597,0.03273017456970728,-0.022373503795953598
598,0.0741541082354168,-0.07251676718388933
599,-0.03172301790509158,-0.013208777655948634
600,-0.006112186703597811,-0.07251676718388933
601,0.029840252338157125,-0.07251676718388933
602,0.006797252128438069,-0.06647060855779063
603,0.05358293332266195,0.01850580220846665
604,0.11361105270834604,-0.028274539801789844
605,0.011527657140140812,-0.028274539801789844
606,0.008735854056060255,-0.04103152649123465
607,0.0021765837346821026,-0.06647060855779063
608,0.004838936116896342,0.036986692064336246
609,0.004120393714707071,-0.005318934483661719
610,0.023544625232422622,-0.005318934483661719
611,0.005612415575581564,0.019326423810262505
612,0.01865529259471055,0.05863332228341189
613,0.01635811399578746,0.05863332228341189
614,-0.010114917486164332,0.05863332228341189
615,0.015132587521246466,0.013830224168864813
616,0.000797934592924987,0.013830224168864813
617,-0.008866344040600938,-0.02984161399136709
618,0.006607369661159712,-0.03397279535206721
619,0.017878072483588414,-0.03397279535206721
620,0.07893554403234548,0.01055219633950899
621,0.05457663326609763,0.01055219633950899
622,0.010748516842760347,0.01055219633950899
623,-0.023957492544535386,0.044940308163228915
624,0.002216140012508805,0.0317781548115168
625,0.019779430848727353,0.0317781548115168
626,-0.0026091838675401657,0.0317781548115168
627,0.0008643231416244346,0.025729064356871167
628,0.0036362644681172673,0.025729064356871167
629,-0.01422663833677329,0.0317781548115168
630,0.01788465543592832,0.024981184198473727
631,0.005206087553237149,0.044940308163228915
632,0.04322856167472977,0.01055219633950899
633,0.010531882395067194,0.0174007294067674
634,-0.024811810304329995,0.008713194779907063
635,0.008739091213867067,0.008713194779907063
636,0.0069782683831282055,-0.026504076925199405
637,0.005191478741957245,-0.010507966389924572
638,0.011978032224642776,-0.010507966389924572
639,0.0032451931933797917,0.04016012875799091
640,-0.014731908834120233,0.04016012875799091
641,-0.020129380209566783,0.00795616948970479
642,0.020917205027065733,-0.026504076925199405
643,0.004598032630347748,-0.026504076925199405
644,-0.016854871107079505,-0.026896427008675783
645,-0.00813609397868964,-0.026504076925199405
646,0.025004820236736003,0.022705126509876772
647,0.010431047763638235,0.022705126509876772
648,0.024172288428612076,0.03154707541338908
649,0.012803916875942845,-0.010507966389924572
650,0.015956786521461486,0.015438980051231121
651,-0.017913656536594935,0.03154707541338908
652,0.0015611102798896992,-0.026504076925199405
653,0.009873425658853963,-0.026504076925199405
654,-0.0039929329884695886,-0.010507966389924572
655,-0.0014618427068844309,0.03154707541338908
656,-0.021015366135375357,-0.03900774090334447
657,-0.00594306866894212,0.00795616948970479
658,-1.8046283395189988e-05,-0.010507966389924572
659,0.031651147495396326,-0.010507966389924572
660,0.013443739025550738,-0.026896427008675783
661,-0.0038194118949617106,0.03154707541338908
662,0.003355705695634703,-0.026896427008675783
663,0.017671788807949396,0.03154707541338908
664,0.012597408618077677,-0.026896427008675783
665,-0.050418116799907375,-0.026896427008675783
666,0.040968107281622146,-0.010507966389924572
667,0.003796429578551863,-0.026504076925199405
668,0.034192478630374556,-0.026504076925199405
669,0.03526552749298539,-0.026504076925199405
670,0.034826942353798795,-0.026504076925199405
671,-0.03311305994956926,0.11929216132802378
672,0.009144689315247256,0.11929216132802378
673,0.04818937064776618,0.13480813866654462
674,0.09767624245125794,0.14058790455386894
675,-0.08179142070283874,-0.005009731512183757
676,0.08889368358719085,-0.005009731512183757
677,-0.012334927912770022,0.14058790455386894
678,-0.08284705013000648,0.14058790455386894
679,-0.03070130359012313,0.016244785515437177
680,0.0066191559156029145,0.09650670289660901
