#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND b8 
@MAGSYS VEGA 
221.81 183247.08   5407.05  29
227.72 399393.54   7154.32  29
227.75 390730.32  10153.07  29
281.69  25591.54    867.83  29
284.71  25483.40    770.60  29
289.68  23213.31   1516.16  29
293.72  21122.17    826.43  29
294.71  18962.68   1530.85  29
640.72   -659.54    257.95  29
640.74  -1145.03    270.46  29
670.70  -1779.11   2158.22  29
670.72  -1500.25   1825.17  29
670.73   1882.51   1571.04  29
