#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r8 
@MAGSYS VEGA 
227.71 372438.10  11031.39  29
227.72 371012.93  11251.03  29
227.79 370609.18  11039.21  29
281.68  79981.89   2523.33  29
284.70  67429.52   2777.96  29
289.67  60527.17   2285.58  29
293.71  58203.81   2220.95  29
