#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r10 
@MAGSYS VEGA 
222.67 216592.15   8141.86  29
223.67 260250.37   8737.64  29
225.65 315521.10   8867.57  29
229.63 376062.60  10541.78  29
232.62 386329.31  10985.11  29
235.61 394925.69  11400.58  29
241.60 320209.17   8982.41  29
244.65 268649.93   7653.80  29
247.59 231742.44   6457.18  29
252.60 213769.83   5971.17  29
255.55 215787.74   6024.83  29
259.62 210936.06   5886.51  29
265.53 191971.52   5398.68  29
