#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND v8 
@MAGSYS VEGA 
227.72 377682.81  10882.52  29
227.79 375607.10  12712.92  29
281.68  61399.76   2334.91  29
284.71  55451.33   2004.61  29
289.68  49544.13   2174.75  29
293.71  47020.54   3084.66  29
294.70  44264.11   4478.87  29
