#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r5 
@MAGSYS VEGA 
553.76   -268.48    221.54  29
553.76    299.65    221.74  29
553.76    539.43    222.46  29
553.77  76835.50  22389.37  29
