#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r7 
@MAGSYS VEGA 
243.88 321258.91  15363.46  29
247.76 253597.40   7567.38  29
303.69  42204.37   1415.61  29
304.71  41296.89   1369.15  29
