#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r5 
@MAGSYS VEGA 
241.84 413587.94   9468.73  29
242.89 373073.56   8430.51  29
595.85    407.56    247.10  29
622.90   -151.98    266.44  29
