#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r7 
@MAGSYS VEGA 
247.99 764344.24  41086.79  29
303.88 111268.18   2632.87  29
304.88 115661.22   2821.91  29
308.86 104529.12   3992.46  29
309.88  99987.33   2797.13  29
313.88  90196.58   2599.68  29
314.90  84185.57   2273.23  29
