#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND i1 
@MAGSYS VEGA 
258.91 585944.82  14965.16  29
294.78 206385.67   5294.92  29
294.78 204833.40   5232.83  29
295.76 201314.48   5247.52  29
662.89      0.00    245.73  29
662.90    158.34    242.29  29
662.90    -68.73    248.21  29
