#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND b8 
@MAGSYS VEGA 
280.98  79969.85   2379.67  29
283.88  69972.10   3043.91  29
284.91  72226.46   1693.89  29
293.91  45807.15    968.58  29
641.01  -1242.89    227.00  29
641.97   -843.50    239.96  29
641.98      0.00    254.15  29
