#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND i6 
@MAGSYS VEGA 
285.67 324971.40  10766.52  29
289.67 285201.77  13733.29  29
290.66 267029.15  13273.01  29
313.62 106268.17  11640.83  29
313.63 107234.32  11013.57  29
