#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r6 
@MAGSYS VEGA 
287.69 211037.49   5269.86  29
289.67 182230.74   4674.08  29
290.65 190689.40   7465.64  29
313.64  86688.32   3063.85  29
