#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r9 
@MAGSYS VEGA 
996.01   -175.88    463.90  29
996.02    901.38    497.28  29
998.98   -212.32    459.30  29
998.99   -443.01    457.54  29
