#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND v1 
@MAGSYS VEGA 
258.91 718778.96  15122.25  29
294.77 121108.37   2595.62  29
295.75 120887.15   2602.00  29
295.77 118248.18   2539.25  29
