#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND i9 
@MAGSYS VEGA 
996.00  -2730.07    456.64  29
996.00  -2011.50    454.13  29
998.00  -2923.53    392.90  29
998.99  -2286.38    413.13  29
999.00  -2980.43    542.45  29
999.01  -1470.49    423.86  29
