#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND b7 
@MAGSYS VEGA 
303.88  41291.67   1049.37  29
304.86  37668.87    852.42  29
308.87  37197.86    766.86  29
308.87  38887.04   1226.31  29
308.88  38160.13    712.38  29
313.89  35343.62   1142.07  29
314.89  34323.98    589.56  29
