#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND v6 
@MAGSYS VEGA 
287.69 154744.93   3671.97  29
289.68 142589.53   3378.03  29
290.64 133810.48   4037.43  29
313.60  77466.57   2673.36  29
