#Date : 
#Flux : 
#Fluxerr : 
#ZP : 
#end : 
@INSTRUMENT NB99 
@BAND r1 
@MAGSYS VEGA 
258.91 646128.57  14488.01  29
294.78 156200.39   3533.61  29
295.76 157971.69   3597.08  29
662.85      0.00     82.00  29
662.86    -25.75     84.75  29
662.86    -85.21     92.71  29
662.87    -99.78     94.35  29
